anime_id,anime_name,anime_genre,anime_ratings,anime_episodes
31804,Kuma Miko,Comedy,6.43,12
8302,Ladies versus Butlers! Specials,Ecchi,6.43,6
2307,Lime-iro Senkitan: Nankoku Yume Roman,Action,6.43,2
7598,Loups=Garous,Mystery,6.43,1
3571,Mach GoGoGo (1997),Adventure,6.43,34
3881,Majokko Tickle,Comedy,6.43,45
2571,Mitsubachi Maya no Bouken,Adventure,6.43,52
614,Okusama wa Mahou Shoujo,Magic,6.43,13
34252,STAR BEAT!: Hoshi no Kodou,Music,6.39,1
13563,The Four Seasons,Slice of Life,6.42,4
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,Comedy,6.43,1
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,Action,6.43,3
11445,UFO Princess Valkyrie: Recap,Comedy,6.44,1
3361,UFO Senshi Dai Apolon,Action,6.43,26
9526,Wolf Guy,Action,6.43,6
2024,Yoshimune,Comedy,6.43,24
33056,Buddy Go!,Comedy,6.42,3
9591,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,6.42,9
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,Comedy,6.42,1
33499,Ganbare! Kickers Specials,Drama,6.43,2
1868,Gin&#039;iro no Olynsis: Tokito,Adventure,6.42,12
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,Action,6.42,1
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,Action,6.42,1
4385,Great Mazinger tai Getter Robo,Action,6.42,1
4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,Action,6.42,1
5168,Hairy Tale,Historical,6.42,1
3838,Himitsu no Akko-chan 2,Magic,6.42,61
7017,K-On!: Ura-On!,Comedy,6.42,7
3278,Kinnikuman: New York Kiki Ippatsu!,Action,6.42,1
2260,Kirameki☆Project,Comedy,6.42,5
4023,Kitty&#039;s Paradise,Fantasy,6.42,16
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,Action,6.42,1
9691,Kyomu Senshi Miroku,Action,6.42,6
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,Adventure,6.42,2
4049,Mafukiden: Pandarian,Adventure,6.42,26
349,Magical Canan,Drama,6.42,13
31845,Masou Gakuen HxH,Action,6.42,12
19257,Meganebu!,Comedy,6.42,12
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,Action,6.42,10
5006,Nagagutsu Sanjuushi,Adventure,6.42,1
9106,Nogsaegjeoncha Haemosu,Action,6.42,26
9015,O-bake no... Holly,Comedy,6.42,200
25257,Persona 4 the Animation: Mr. Experiment Shorts,Comedy,6.42,5
3819,Sasurai no Taiyou,Drama,6.42,26
31540,Sekkou Boys,Comedy,6.42,12
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,6.42,1
21119,Sister Princess: Re Pure Character&#039;s,Drama,6.42,12
33668,Soushin Shoujo Matoi,Magic,6.42,12
3507,Survival,Dementia,6.42,1
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,Action,6.42,1
8449,Togainu no Chi,Action,6.42,12
8961,Tono to Issho: Ippunkan Gekijou,Comedy,6.42,12
6127,Toradora!: SOS!,Comedy,6.42,4
6234,True Tears Specials,Comedy,6.42,7
10405,Xi Avant,Adventure,6.41,1
12683,Yumeyume,Music,6.42,1
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,6.42,2
17681,Zettai Bouei Leviathan,Comedy,6.42,13
3914,1001 Nights,Demons,6.41,1
14077,Blood-C: None-None Gekijou,Comedy,6.41,7
14237,Busou Shinki,Action,6.41,12
33314,Digimon Universe: Appli Monsters,Action,6.41,Unknown
23985,Futari Ecchi (2014),Comedy,6.41,3
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,Action,6.41,1
1679,Green Green Specials,Comedy,6.41,3
3022,Haai Step Jun,Action,6.41,45
4513,Hakujaden,Adventure,6.41,1
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,Demons,6.41,1
4928,Idol Tenshi Youkoso Yoko,Comedy,6.41,43
2422,Kenritsu Chikyuu Boueigun,Action,6.41,1
3315,Kikou Keisatsu Metal Jack,Action,6.41,37
32202,Kimi ni Maji Kyun!,Magic,6.42,1
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Action,6.41,1
2162,Koutetsu Sangokushi,Adventure,6.41,25
555,Koutetsu Tenshi Kurumi 2,Comedy,6.41,12
1280,Mamono Hunter Youko,Comedy,6.41,6
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,6.41,1
8896,Natsufuku no Shoujo-tachi,Drama,6.41,1
28963,Nekota no Koto ga Kininatte Shikatanai.,School,6.41,1
18639,Rinne no Lagrange Season 2 Specials,Comedy,6.41,6
33192,Robot Town Sagami 2028,Drama,6.41,1
6979,Shukufuku no Campanella,Adventure,6.41,12
1713,Submarine Super 99,Action,6.41,13
2027,Wind: A Breath of Heart Specials,Comedy,6.41,4
8985,Yojouhan Shinwa Taikei Specials,Comedy,6.41,3
21861,Airy Me,Dementia,6.4,1
5112,Akikan!,Comedy,6.4,12
6287,Akikan!: Kan Ippatsu!? Onsen Panic,Comedy,6.4,1
10526,Duel Masters Zero,Action,6.4,25
5375,Gakkyuu Ou Yamazaki,Comedy,6.4,53
3671,Genesis Climber Mospeada: Love,Action,6.4,1
2474,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,Action,6.4,3
16740,Hanamaru Youchien Special Preview,Comedy,6.4,1
22443,Hello Kitty no Alps no Shoujo Heidi,Kids,6.4,1
28911,Hidamari Sketch Recap,Comedy,6.4,1
28883,Hidan no Aria AA,Action,6.4,12
360,Himiko-den,Adventure,6.4,12
3839,Himitsu no Akko-chan 3,Magic,6.4,44
7729,Hokkyoku no Muushika Miishika,Adventure,6.4,1
21077,Kakumeiki Valvrave Recaps,Action,6.39,3
2075,Kiko-chan Smile,Adventure,6.4,51
2526,Kirara,Comedy,6.4,1
19575,Kobayashi ga Kawai sugite Tsurai!!,Romance,6.4,2
6227,Lovedol: Lovely Idol OVA,Comedy,6.4,1
1503,Mahou Shoujo Pretty Sammy Specials,Adventure,6.4,7
1580,Mouryou Senki Madara,Adventure,6.4,2
749,Nanami-chan,Comedy,6.4,12
13681,Nekogami Yaoyorozu Specials,Comedy,6.4,7
19731,Osamu to Musashi,Adventure,6.4,1
3768,Play Ball,Action,6.4,13
980,Rikujou Bouei-tai Mao-chan,Comedy,6.4,26
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,Fantasy,6.4,1
1500,Teizokurei Daydream,Comedy,6.4,4
10594,Tokimeki Tonight Recaps,Comedy,6.4,2
33247,Tsubasa to Hotaru (2016),Romance,6.4,3
9566,Umi kara no Shisha,Action,6.4,1
30751,Usavich Zero,Comedy,6.4,13
4420,Vampiyan Kids: Pilot,Action,6.4,1
4591,Yoiko,Comedy,6.4,20
1583,009-1,Action,6.39,12
26189,Ai Tenshi Densetsu Wedding Peach Specials,Adventure,6.39,2
15085,Amnesia,Fantasy,6.39,12
7779,Andersen Monogatari (TV),Drama,6.39,52
7752,Bao Lian Deng,Action,6.39,1
34173,Buddy Go! 2,Comedy,6.39,4
14277,Chitose Get You!!,Comedy,6.39,26
22733,Dragon Collection,Fantasy,6.39,51
6062,Duel Masters Movie 2: Lunatic God Saga,Action,6.39,1
32785,Future Card Buddyfight DDD,Game,6.39,Unknown
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,Adventure,6.39,1
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,6.39,1
2281,Jikuu Tantei Genshi-kun,Adventure,6.39,39
9748,Kaze wo Nuke!,Sports,6.39,1
7505,Knyacki!,Comedy,6.38,Unknown
1591,Kujibiki♥Unbalance,Comedy,6.39,12
10755,Lupin tai Holmes,Mystery,6.39,1
3475,Muramasa,Historical,6.39,1
15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,Comedy,6.39,6
31927,Phantom of the Kill: Zero kara no Hangyaku,Action,6.39,1
25365,Pokemon XY: Koukoku no Princess Diancie,Comedy,6.4,1
8840,Senkou no Night Raid: Yogen,Action,6.39,1
23433,Shin Strange+,Comedy,6.39,12
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,6.39,1
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,Comedy,6.39,6
4533,Uchuu Kazoku Carlvinson,Comedy,6.39,1
9100,Umi Monogatari: Marin no Kore Naani?,Comedy,6.39,4
8249,Votoms Finder,Action,6.39,1
12123,Yurumates 3D,Comedy,6.39,13
6094,A Piece of Phantasmagoria,Fantasy,6.38,15
13859,Accel World: Acchel World.,Comedy,6.38,8
17167,Akai Koudan Zillion Specials,Adventure,6.38,3
2789,B-Densetsu! Battle Bedaman,Adventure,6.38,52
2156,Bakugan Battle Brawlers,Action,6.38,52
301,Cinderella Boy,Action,6.38,13
13807,Corpse Party: Missing Footage,Horror,6.38,1
29165,Daitoshokan no Hitsujikai Picture Drama,Comedy,6.38,6
32264,Dear Brave,Music,6.38,1
1337,Dororon Enma-kun,Comedy,6.38,25
1344,Eightman After,Action,6.38,4
24675,Future Card Buddyfight Recap,Game,6.38,1
16912,gdgd Fairies 2 Episode 0,Comedy,6.38,1
6271,Gendai Kibunroku Kaii Monogatari,Horror,6.38,1
581,Honoo no Labyrinth,Adventure,6.38,2
2523,Izumo: Takeki Tsurugi no Senki,Adventure,6.38,12
10132,Jin Sheng Yuan,Music,6.38,1
7170,Kataku,Demons,6.38,1
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,Comedy,6.38,6
15717,Nagareboshi Lens Specials,Romance,6.38,3
19351,Nijiiro☆Prism Girl,Comedy,6.38,4
9731,Nurarihyon no Mago Recaps,Action,6.38,2
1547,Obake no Q-tarou,Comedy,6.38,96
29511,Ongaku Shoujo,Music,6.38,1
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,Fantasy,6.38,2
1508,Sci-fi Harry,Drama,6.38,20
5693,Shinran-sama: Negai,Historical,6.38,1
13175,Shiranpuri (Movie),Drama,6.38,1
6437,Sora wo Kakeru Shoujo Picture Drama,Adventure,6.38,9
3724,Taiko no Tatsujin,Game,6.38,26
8214,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,Action,6.38,1
3512,Tenshi Nanka ja Nai,Comedy,6.38,1
927,Transformers Superlink,Adventure,6.38,51
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,Action,6.38,13
30385,Valkyrie Drive: Mermaid,Action,6.38,12
30445,Wake Up,Music,6.39,1
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,Action,6.38,1
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,6.38,5
454,.hack//Gift,Comedy,6.37,1
791,Arion,Action,6.37,1
12581,Asa made Jugyou Chu!,Comedy,6.37,1
9165,Attack No.1: Namida no Kaiten Receive,Drama,6.37,1
4509,Captain Future: Kareinaru Taiyokei Race,Action,6.37,1
9935,Chocolat no Mahou,Drama,6.37,13
4014,Choujin Locke: Lord Leon,Action,6.37,3
2760,Densetsu Kyojin Ideon: Sesshoku-hen,Drama,6.37,1
4443,Duel Masters Charge,Action,6.37,52
10524,Duel Masters Victory,Action,6.37,52
4298,Futari no Joe,Shounen,6.37,6
8149,Gegege no Kitarou (1968 Movie),Adventure,6.37,1
8533,Hana no Kage,Demons,6.37,1
3175,Kaitei Choutokkyuu: Marine Express,Action,6.37,1
32503,Kemeko Deluxe!: Izumi-chan,Ecchi,6.37,1
16149,Kick-Heart,Comedy,6.37,1
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Sci-Fi,6.37,1
23897,Lovely Movie: Itoshi no Muco,Slice of Life,6.37,20
28179,Miss Monochrome: The Animation - Manager,Comedy,6.37,1
32233,MitchiriNeko March,Music,6.37,1
4614,Moero Arthur: Hakuba no Ouji,Adventure,6.37,22
9290,Moyashimon CGI Anime,Comedy,6.37,1
7108,Shikabane Hime: Puchitto,Comedy,6.37,1
835,Sister Princess: Re Pure,Drama,6.37,13
2714,Sotsugyou: Graduation,Drama,6.37,2
8042,Taishou Yakyuu Musume. Specials,School,6.37,2
8011,Time Bokan Series: Gyakuten Ippatsuman,Action,6.37,58
5344,Time Bokan Series: Itadakiman,Mecha,6.37,20
2103,TO-Y,Drama,6.37,1
6276,Umezu Kazuo no Noroi,Horror,6.37,1
11699,Yurumates wa?,Comedy,6.37,1
25833,Zephyr,Drama,6.37,1
33964,91 Days Recap,Action,6.35,1
14007,Akai Shouzou: Char,Drama,6.36,1
5098,Andersen Monogatari,Drama,6.36,1
1380,Blue Gender: The Warrior,Adventure,6.36,1
2885,Ganbare Goemon,Comedy,6.36,23
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Magic,6.36,1
5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,Adventure,6.36,2
13215,Guskou Budori no Denki (2012),Drama,6.36,1
2739,Highschool Aurabuster: Hikari no Mezame,Drama,6.36,3
3834,Hoshi no Ko Chobin,Adventure,6.36,26
10832,Ikoku Meiro no Croisée: Yune &amp; Alice,Historical,6.36,7
28713,Isuca: Gokuraku,Comedy,6.36,1
2609,Kakyuusei (1999),Drama,6.36,14
1777,Kaze no Tairiku,Action,6.36,1
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,Harem,6.36,13
19401,Kuusou no Sora Tobu Kikaitachi,Historical,6.36,1
10562,Machine Hayabusa,Action,6.36,21
499,Makai Toshi Shinjuku,Adventure,6.36,1
1832,Meiou Project Zeorymer,Action,6.36,4
9254,Mianhada Saranghanda,Drama,6.36,1
337,Psychic Academy,Comedy,6.36,24
18413,Puchitto Gargantia,Mecha,6.36,13
32308,Rilu Rilu Fairilu: Yousei no Door,Fantasy,6.36,Unknown
9424,Seupideuwang Beongae,Action,6.36,26
22231,Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe,Fantasy,6.36,1
13843,Wild Adapter,Action,6.36,2
15313,Wooser no Sono Higurashi,Comedy,6.36,12
2840,Youkoso Lodoss-tou e!,Comedy,6.36,1
8812,Alice SOS,Adventure,6.35,28
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,Comedy,6.35,3
20365,Another: Misaki Mei - Shizuka ni,Music,6.36,1
10194,Badaui Jeonseol Jangbogo,Action,6.35,26
25839,Bonjour♪Koiaji Pâtisserie,Comedy,6.35,24
6872,Cyborg 009,Action,6.35,1
6628,Dengeki Bunko 2007 Movie Festival Special,Comedy,6.35,1
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,Action,6.35,1
21997,Duel Masters Victory V,Action,6.35,51
9880,Esper Mami: Hoshizora no Dancing Doll,Fantasy,6.35,1
8584,Future War 198X-nen,Drama,6.35,1
3215,Fuyu no Hi,Historical,6.35,1
2423,Grey: Digital Target,Action,6.35,1
1977,Hijikata Toshizou: Shiro no Kiseki,Action,6.35,1
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,Adventure,6.35,1
848,Jinki:Extend OVA,Mecha,6.35,1
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,Fantasy,6.35,13
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,Action,6.35,1
14247,Lunn wa Kaze no Naka,Drama,6.35,1
2059,Mainichi ga Nichiyoubi,Comedy,6.35,6
15565,Maken-Ki! Two,Action,6.35,10
31923,Mini Hama: Minimum Hamatora Movies,Comedy,6.35,2
9523,Minori Scramble!,Comedy,6.35,1
5585,New Dream Hunter Rem: Yume no Kishitachi,Ecchi,6.35,1
4024,Sanrio Anime Sekai Meisaku Gekijou,Adventure,6.35,13
2406,Sazae-san,Comedy,6.35,Unknown
19573,Short Peace Opening,Fantasy,6.35,1
10349,Suzy&#039;s Zoo: Daisuki! Witzy,Kids,6.35,25
30585,Taifuu no Noruda,Drama,6.35,1
4451,Tanin no Kankei,Comedy,6.35,2
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,Drama,6.35,1
5475,Time Bokan 2000: Kaitou Kiramekiman,Action,6.35,26
12867,Tsuki no Sango,Drama,6.35,1
2566,Uchuujin Tanaka Tarou,Comedy,6.35,24
6822,Ukkari Pénélope (2009),Comedy,6.35,26
3290,Vampiyan Kids,Comedy,6.35,23
8240,Wanpaku Oomukashi Kum Kum,Adventure,6.35,26
547,Wind: A Breath of Heart OVA,Drama,6.35,3
1630,Yousei Hime Ren,Adventure,6.35,2
9595,Amanatsu,Sci-Fi,6.34,1
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,Comedy,6.34,6
10901,Aoi Hitomi no Onnanoko no Ohanashi,Drama,6.34,1
2309,Azusa,Comedy,6.34,1
2023,Bakuen Campus Guardress,Action,6.34,4
6920,Blade,Action,6.34,12
693,Burn Up Scramble,Action,6.34,12
6645,Chuu Bra!!,Comedy,6.34,12
17205,Cowboy Bebop: Ein no Natsuyasumi,Adventure,6.34,1
8550,Dr. Slump Movie 10: Arale no Bikkuriman,Comedy,6.34,1
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Comedy,6.34,10
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,Adventure,6.34,4
8178,Fujoshi no Hinkaku,Slice of Life,6.34,1
5862,Fumoon,Sci-Fi,6.34,1
20929,Galo Sengen,Music,6.34,1
33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,Drama,6.34,1
8150,Gegege no Kitarou: Chisougan,Adventure,6.34,1
7596,Haiyoru! Nyaruani,Comedy,6.34,9
1850,Haou Daikei Ryuu Knight: Adeu Legend II,Action,6.34,3
30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,Action,6.34,1
12579,Itsuka Tenma no Kuro Usagi Picture Drama,Comedy,6.34,6
31762,King of Prism by Pretty Rhythm,Music,6.34,1
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,Adventure,6.34,1
6994,Koneko no Studio,Comedy,6.34,1
3448,Mad★Bull 34,Action,6.34,4
10465,Manyuu Hikenchou,Action,6.34,12
1162,Maze☆Bakunetsu Jikuu,Adventure,6.34,2
1071,Memories Off #5 Togireta Film The Animation,Drama,6.34,1
21479,Metal Fight Beyblade Zero G Specials,Adventure,6.34,7
24713,Miss Monochrome: The Animation - Soccer-hen,Comedy,6.34,1
8848,Oishinbo: Kyuukyoku tai Shikou,Comedy,6.34,1
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Comedy,6.34,12
11595,Perman (1983),Comedy,6.34,526
22215,Pretty Rhythm: All Star Selection,Music,6.34,11
30912,Robot Girls Z Episode 0,Comedy,6.34,1
4213,Saishuu Shiken Kujira Progressive,Drama,6.34,1
7759,Saki Picture Drama,Comedy,6.34,7
2770,SF Shinseiki Lensman,Action,6.34,1
4948,Shounen Sarutobi Sasuke,Adventure,6.34,1
5369,Street Fighter: Aratanaru Kizuna,Action,6.34,1
1582,Submarine 707R,Action,6.34,2
25169,Tamayura: More Aggressive Picture Drama,Comedy,6.34,1
31668,Teekyuu 5 Specials,Comedy,6.35,2
30178,Tiger &amp; Bunny Recaps,Action,6.34,2
33023,Touken Ranbu: Hanamaru,Action,6.34,12
2516,Uchuu no Senshi,Mecha,6.34,6
12411,UN-GO: Inga Nikki,Parody,6.34,10
1959,Wild 7,Action,6.34,2
16233,Yowai Mushi,Drama,6.34,1
16574,Yu☆Gi☆Oh! Zexal Special,Action,6.34,1
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,Adventure,6.33,1
33326,Aftermath,Drama,6.33,1
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,Historical,6.33,1
3120,Bobby ni Kubittake,Drama,6.33,1
1494,Darkside Blues,Horror,6.33,1
3518,Ginga no Uo Ursa Minor Blue,Fantasy,6.33,1
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,Comedy,6.33,12
16646,Hanamaru Youchien: Panda Neko Taisou,Comedy,6.34,8
7405,Jankenman,Adventure,6.33,51
2738,Kasumin 3rd Season,Fantasy,6.33,26
511,Kidou Shinsengumi Moeyo Ken TV,Adventure,6.33,13
23367,Kitakubu Katsudou Kiroku: Miniature Theater,Comedy,6.33,6
7376,Kurumiwari Ningyou,Drama,6.33,1
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,6.33,1
30652,Long Riders!,Comedy,6.33,12
15177,Macross FB7: Ore no Uta wo Kike!,Action,6.33,1
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,Action,6.33,1
16397,Photokano,Ecchi,6.33,13
31113,Puchitto Furikaerintia,Action,6.33,1
818,Sakura Tsuushin,Comedy,6.33,12
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,Adventure,6.33,3
21507,Soul Eater NOT!,Action,6.33,12
4599,Tanoshii Willow Town,Fantasy,6.33,26
3115,Toki no Tabibito: Time Stranger,Action,6.33,1
5308,Ushio to Tora: Comically Deformed Theater,Action,6.33,1
6425,Weiß Survive,Comedy,6.33,16
6987,Aki-Sora,Ecchi,6.32,1
2537,Angelique: Twin Collection,Fantasy,6.32,8
7334,Bakugan Battle Brawlers: Gundalian Invaders,Action,6.32,39
17295,Cosmic Break,Drama,6.32,4
6496,Cutey Honey Flash: The Movie,Adventure,6.32,1
9972,Document Taiyou no Kiba Dagram,Drama,6.32,1
23333,DRAMAtical Murder,Action,6.32,12
7252,Enchanted Journey,Adventure,6.32,1
2196,Genmu Senki Leda,Action,6.32,1
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Comedy,6.32,11
17897,Hana wa Saku,Music,6.32,1
7723,Hipira-kun,Comedy,6.32,10
7169,Ibara-Hime matawa Nemuri-Hime,Drama,6.32,1
9172,Kaitei Sanman Mile,Adventure,6.32,1
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,6.32,7
3723,Koala Boy Kokki,Comedy,6.32,26
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,Action,6.32,30
29301,Kurage no Shokudou,Drama,6.32,1
33795,Mahou Shoujo Nante Mou Ii Desukara. 2nd Season,Comedy,6.32,12
18449,Mobile Suit Gundam Battlefield Record: Avant-Title,Mecha,6.32,1
28381,Monster High: Kowa-ike Girls,Kids,6.32,8
4719,Queen&#039;s Blade: Rurou no Senshi,Action,6.32,12
3877,Sasurai no Shoujo Nell,Adventure,6.32,26
445,Tales of Eternia The Animation,Adventure,6.32,13
17969,Tanken Driland: 1000-nen no Mahou,Adventure,6.32,51
4033,The iDOLM@STER Live For You!,Comedy,6.32,1
176,Triangle Heart: Sweet Songs Forever,Adventure,6.32,4
30865,Umi ni Ochita Tsuki no Hanashi,Kids,6.32,1
7818,Yousei Ou,Fantasy,6.32,1
16576,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,Action,6.32,1
19029,Yuyushiki: Nyanyashiki,Comedy,6.32,6
12131,30-sai no Hoken Taiiku Specials,Ecchi,6.31,3
24699,Ai Tenchi Muyou!,Comedy,6.31,50
6077,Akubi Girl,Comedy,6.31,26
231,Asagiri no Miko,Action,6.31,26
9164,Attack No.1: Namida no Fushichou,Drama,6.31,1
25965,Backkom 2,Comedy,6.31,52
31049,Beyblade Burst,Action,6.31,Unknown
4095,Chuumon no Ooi Ryouriten (1991),Fantasy,6.31,1
2285,D.I.C.E.,Action,6.31,40
6215,Dr.,Action,6.31,1
12485,Gregory Horror Show: The Bloody Karte,Comedy,6.31,12
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,Comedy,6.31,1
6992,Hoshi ni Negai wo: Fantastic Cat,Adventure,6.31,1
32065,Kimi no Sumu Machi,Comedy,6.31,1
31091,Komori-san wa Kotowarenai!,Comedy,6.31,12
23989,Maken-Ki! Two Specials,Ecchi,6.32,5
6695,Mangchi,Adventure,6.31,1
1628,Maou Dante,Action,6.31,13
3898,Mazinger Z tai Devilman,Adventure,6.31,1
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,Action,6.31,6
2244,Rakugo Tennyo Oyui,Comedy,6.31,12
2068,Sousei Kishi Gaiarth,Action,6.31,3
7705,Starry☆Sky,Harem,6.31,26
3989,Suna no Bara: Yuki no Mokushiroku,Action,6.31,1
309,Akahori Gedou Hour Rabuge,Comedy,6.3,13
7610,Anju to Zushioumaru,Fantasy,6.3,1
6095,Azuki-chan the Movie,Comedy,6.3,1
1542,Brain Powerd,Action,6.3,26
1828,Catblue: Dynamite,Action,6.3,1
2019,DNA Sights 999.9,Action,6.3,1
3808,Futari Daka,Cars,6.3,36
8152,Gegege no Kitarou (1985 Movie),Adventure,6.3,1
13993,Goulart Knights: Evoked the Beginning White,Action,6.3,1
21809,Kenzen Robo Daimidaler,Comedy,6.3,12
3155,Kingyo Chuuihou! (Movie),Action,6.3,1
11505,Kiss Dum: Omokage,Mecha,6.3,1
1899,Masou Kishin Cybuster,Adventure,6.3,26
1188,Momoiro Sisters,Comedy,6.3,24
25641,Monotonous Purgatory,Music,6.3,1
3936,Personal Computer Travel Tanteidan,Adventure,6.3,26
6523,Porong Porong Pororo,Kids,6.3,52
4566,Prism Ark Specials,Action,6.3,6
29035,Robot Girls Z Plus,Comedy,6.3,6
839,Samurai Spirits 2: Asura Zanmaden,Action,6.3,2
30390,Sengoku Musou: Sengoku Musou High School,Comedy,6.3,8
11561,Sougen no Ko Tenguri,Adventure,6.3,1
6899,Stitch!: Itazura Alien no Daibouken,Adventure,6.3,29
6900,Tamagotchi!,Comedy,6.3,143
2102,Tattoon Master,Adventure,6.3,2
773,Tenamonya Voyagers,Adventure,6.3,4
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,Comedy,6.3,1
7691,Tokimeki Memorial 4 OVA,Harem,6.3,1
4584,Topo Gigio,Adventure,6.3,21
346,W: Wish,Drama,6.3,13
7463,Weiß Survive R,Comedy,6.3,12
11537,Yamatarou Kaeru,Kids,6.3,1
10330,Bakugan Battle Brawlers: Mechtanium Surge,Action,6.29,46
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,Adventure,6.29,1
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,Action,6.29,1
15979,Eureka Seven AO: Aratanari Fukaki Ao,Comedy,6.29,10
1157,Final Fantasy: Unlimited,Action,6.29,25
3151,Genei Toushi Bastof Lemon,Adventure,6.29,26
141,Jinki:Extend,Mecha,6.29,12
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Comedy,6.29,1
1561,Lovedol: Lovely Idol,Harem,6.29,12
24417,Maido! Urayasu Tekkin Kazoku,Comedy,6.29,25
1984,Memory,Mystery,6.29,1
7247,Naked Wolves,Action,6.29,52
9782,Norageki!,Mystery,6.29,1
11873,Oraa Guzura Dado (1987),Comedy,6.29,44
1938,Shin Kaitei Gunkan,Action,6.29,2
32039,Show By Rock!! Short!!,Comedy,6.29,12
10263,Sonic X Pilot,Adventure,6.29,2
1862,Strike Witches OVA,Action,6.29,1
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,6.29,1
17879,Tamako Market Specials,Comedy,6.29,6
24527,Yomigaeru Sora Pilot,Action,6.29,1
7939,Animation!,Adventure,6.28,13
13143,Baku Tech! Bakugan,Action,6.28,51
